TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_KOR_NAME,MIX,ORI,CLASS,MIXTURE_MIX_TYPE,MIXTURE_INGR_CODE,MIXTURE_INGR_ENG_NAME,MIXTURE_INGR_KOR_NAME,MIXTURE_MIX,MIXTURE_ORI,MIXTURE_CLASS,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN
"병용금기","단일",D000309,Piroxicam,"피록시캄","","[M071634]피록시캄","[01140]해열.진통.소염제/[02640]진통.진양.수렴.소염제","단일",D000716,Methotrexate,"메토트렉세이트","","[M040168]메토트렉세이트","[04210]항악성종양제",20110512,"신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가","methotrexate 1週에 15mg 이상 투여시","정상"
"병용금기","단일",D000806,Trometamol,"트로메타몰","","[I006713]티아프로펜산트로메타몰/[M082380]트로메타몰티아프로페닌산/[M092522]트로메타몰티아프로페닌산","[01140]해열.진통.소염제","단일",D000716,Methotrexate,"메토트렉세이트","","[M040168]메토트렉세이트","[01140]해열.진통.소염제/[04210]항악성종양제",20110512,"신세뇨관에서 Methotrexate 배설이 지연되어 Methotrexate의 혈액학적 독성 증가","methotrexate 1週에 15mg 이상 투여시","정상"
"병용금기","단일",D000030,Amisulpride,"아미설프리드","","[M089148]아미설프리드","[01170]정신신경용제","단일",D000541,Bromocriptine,"브로모크립틴","","[M084476]메실산브로모크립틴/[M099735]브로모크립틴메실레이트/[M223060]브로모크립틴메실산염","[03990]따로 분류되지 않는 대사성 의약품",20110512,"길항작용","","정상"
"병용금기","단일",D000030,Amisulpride,"아미설프리드","","[M089148]아미설프리드","[01170]정신신경용제","단일",D000620,Pramipexole,"프라미펙솔","","[M247162]프라미펙솔염산염일수화물/[M247307]프라미펙솔염산염","[01190]기타의 중추신경용약",20110512,"길항작용","","정상"
"병용금기","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제","단일",D000405,Posaconazole,"포사코나졸","","[M256381]포사코나졸(미분화)","[06290]기타의 화학요법제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000045,"Oxapium Iodide","요오드화옥사피움","","[M051190]요오드화옥사피움(요오드화사이크로니움)","[01240]진경제","단일",D000568,"Sodium Iodide(131I)","요오드화나트륨(131I)","","[M094481]요오드화나트륨(131 I)액/[M201433]요오드화나트륨(131I)/[M222550]방사성요오드화나트륨(131I)액","[04310]방사성 의약품",20110512,"131I 섭취율 저하","1주이내 병용금기","정상"
"병용금기","단일",D000745,Almotriptan,"알모트립탄","","[M252241]알모트립탄말산염","[01140]해열.진통.소염제","단일",D000407,Frovatriptan,"프로바트립탄","","[M246494]프로바트립탄숙신산염일수화물","[01140]해열.진통.소염제",20110512,"추가적인 관상혈관 경련으로 고혈압 및 관상 동맥 협착의 위험성 증가","24시간 이내 병용금기","정상"
"병용금기","단일",D000287,Naratriptan,"나라트립탄","","[M249577]나라트립탄염산염","[01140]해열.진통.소염제","단일",D000407,Frovatriptan,"프로바트립탄","","[M246494]프로바트립탄숙신산염일수화물","[01140]해열.진통.소염제",20110512,"추가적인 관상혈관 경련으로 고혈압 및 관상 동맥 협착의 위험성 증가","","정상"
"병용금기","복합",D000251,Articaine,"아티카인","[D000560]Epinephrine(에피네프린)","[M098432]아티카인염산염/[M040421]에피네프린/[M040581]중주석산에피네프린/[M094252]주석산에피네프린/[M251244]에피네프린타르타르산염","[01210]국소마취제","단일",D000248,Amoxapine,"아목사핀","","[M088554]아목사핀","[01170]정신신경용제",20110512,"리듬장애를 수반한 발작성 고혈압","","정상"
"병용금기","단일",D000343,Amantadine,"아만타딘","","[M050926]염산아만타딘/[M081897]황산아만타딘/[M258880]아만타딘황산염/[M263832]아만타딘","[01190]기타의 중추신경용약","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000343,Amantadine,"아만타딘","","[M050926]염산아만타딘/[M081897]황산아만타딘/[M258880]아만타딘황산염/[M263832]아만타딘","[01190]기타의 중추신경용약","단일",D000719,Mizolastine,"미졸라스틴","","[M089840]미졸라스틴","[01410]항히스타민제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000343,Amantadine,"아만타딘","","[M050926]염산아만타딘/[M081897]황산아만타딘/[M258880]아만타딘황산염/[M263832]아만타딘","[01190]기타의 중추신경용약","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제","단일",D000719,Mizolastine,"미졸라스틴","","[M089840]미졸라스틴","[01410]항히스타민제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000173,Ziprasidone,"지프라시돈","","[M251493]지프라시돈염산염 일수화물","[01170]정신신경용제","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000173,Ziprasidone,"지프라시돈","","[M251493]지프라시돈염산염 일수화물","[01170]정신신경용제","단일",D000719,Mizolastine,"미졸라스틴","","[M089840]미졸라스틴","[01410]항히스타민제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000173,Ziprasidone,"지프라시돈","","[M251493]지프라시돈염산염 일수화물","[01170]정신신경용제","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제",20110512,"QT 간격 연장","","정상"
"병용금기","단일",D000020,Blonanserin,"블로난세린","","[M247117]블로난세린","[01170]정신신경용제","단일",D000003,Nelfinavir,"넬피나비어","","[M088546]메실산넬피나비어","[06290]기타의 화학요법제",20110512,"Blonanserin 혈중 약물 농도 증가로 작용 증대","","정상"
"병용금기","단일",D000762,Itraconazole,"이트라코나졸","","[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립","[06290]기타의 화학요법제","단일",D000434,Vardenafil,"바데나필","","[M252262]바데나필염산염(미분화)","[02590]기타의 비뇨생식기관 및 항문용약",20110512,"Vardenafil의 혈중농도 증가","75세 이상 남성","정상"
"병용금기","단일",D000015,Bosentan,"보센탄","","[M102733]보센탄수화물","[02140]혈압강하제","단일",D000279,Tacrolimus,"타크로리무스","","[M089193]타크로리무스수화물/[M227652]타크로리무스 수화물","[01420]자격요법제(비특이성면역억제제를 포함)",20110628,"보센탄의 혈중농도 증가","","정상"
"병용금기","복합",D000091,Dipyridamole,"디피리다몰","[D000452]Aspirin(아스피린)","[M050305]디피리다몰/[M040355]아스피린/[M040356]아스피린알루미늄/[M071842]아스피린리신/[M081776]아스피린장용과립/[M082548]아스피린제피세립(아세틸살리실산제피세립)/[M084664]아스피린장용피입자/[M089224]주사용아스피린리신90%/[M246086]아스피린제피세립/[M253914]아스피린장용펠렛/[M264065]아스피린과립","[02190]기타의 순환계용약","단일",D000716,Methotrexate,"메토트렉세이트","","[M040168]메토트렉세이트","[04210]항악성종양제",20110608,"메토트렉세이트의 혈액학적 독성 증가","","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","단일",D000762,Itraconazole,"이트라코나졸","","[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립","[06290]기타의 화학요법제",20110628,"근증/횡문근변성의 위험성이 증가","","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","단일",D000769,Ketoconazole,"케토코나졸","","[M080618]케토코나졸","[06290]기타의 화학요법제/[06410]항원충제",20110628,"근증/횡문근변성의 위험성이 증가","","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","단일",D000256,Erythromycin,"에리트로마이신","","[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신 장용피입자/[M257644]에리트로마이신스티노프레이트","[06140]주로 그람양성균, 리케치아, 비루스에 작용하는 것/[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",20110628,"근증/횡문근변성의 위험성이 증가","분류번호 : [06140], [06150] 중 경구제와 주사제 등 전신제제에 한함","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","단일",D000763,Indinavir,"인디나빌","","[M239870]인디나빌황산염","[06290]기타의 화학요법제",20110628,"근증/횡문근변성의 위험성이 증가","","정상"
"병용금기","단일",D000419,Lovastatin,"로바스타틴","","[M083392]로바스타틴","[02180]동맥경화용제","단일",D000395,Darunavir,"다루나비르","","[M258751]다루나비르에탄올레이트","[06290]기타의 화학요법제",20110628,"횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능 악화","","정상"
"병용금기","단일",D000419,Lovastatin,"로바스타틴","","[M083392]로바스타틴","[02180]동맥경화용제","복합",D000626,Lopinavir,"로피나비르","[D000712]Ritonavir(리토나비르)","[M259361]로피나비르/[M259362]리토나비르","[06290]기타의 화학요법제",20110628,"횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능 악화","","정상"
"병용금기","단일",D000027,Simvastatin,"심바스타틴","","[M089710]심바스타틴","[02180]동맥경화용제","단일",D000395,Darunavir,"다루나비르","","[M258751]다루나비르에탄올레이트","[06290]기타의 화학요법제",20110628,"근병증/횡문근융해","","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","단일",D000150,Atazanavir,"아타자나비르","","[M249264]아타자나비어황산염/[M263079]아타자나비르황산염","[06290]기타의 화학요법제",20110628,"근증/횡문근변성의 위험성이 증가","","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","복합",D000626,Lopinavir,"로피나비르","[D000712]Ritonavir(리토나비르)","[M259361]로피나비르/[M259362]리토나비르","[06290]기타의 화학요법제",20110628,"근증/횡문근변성의 위험성이 증가","","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","단일",D000395,Darunavir,"다루나비르","","[M258751]다루나비르에탄올레이트","[06290]기타의 화학요법제",20110628,"근증/횡문근변성의 위험성이 증가","","정상"
"병용금기","복합",D000350,Ezetimibe,"에제티미브","[D000027]Simvastatin(심바스타틴)","[M097492]에제티미브/[M089710]심바스타틴","[02180]동맥경화용제","단일",D000003,Nelfinavir,"넬피나비어","","[M088546]메실산넬피나비어","[06290]기타의 화학요법제",20110628,"근증/횡문근변성의 위험성이 증가","","정상"
"병용금기","단일",D000004,Metolazone,"메톨라존","","[M091378]메톨라존","[02130]이뇨제","단일",D000059,"Lithium Carbonate","탄산리튬","","[M040628]탄산리튬","[01170]정신신경용제",20110628,"리튬 독성 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000213,Pimozide,"피모짓","","[M071691]피모짓","[01170]정신신경용제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000362,Imipramine,"이미프라민","","[M223168]이미프라민염산염","[01170]정신신경용제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000466,Nortriptyline,"노르트립틸린","","[M050132]염산노르트립틸린","[01170]정신신경용제/[01190]기타의 중추신경용약",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000809,Amitriptyline,"아미트리프틸린","","[M040348]염산아미트리프틸린/[M089101]염산아미트리프틸린서방정과립/[M201277]염산아미트리프틸린서방과립/[M223101]아미트리프틸린염산염","[01170]정신신경용제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000343,Amantadine,"아만타딘","","[M050926]염산아만타딘/[M081897]황산아만타딘/[M258880]아만타딘황산염/[M263832]아만타딘","[01190]기타의 중추신경용약",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000259,Amiodarone,"아미오다론","","[A005259]아미오다론","[02120]부정맥용제","단일",D000319,Dolasetron,"돌라세트론","","[M102047]메실산돌라세트론","[02350]최토제, 진토제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제","단일",D000362,Imipramine,"이미프라민","","[M223168]이미프라민염산염","[01170]정신신경용제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제","단일",D000466,Nortriptyline,"노르트립틸린","","[M050132]염산노르트립틸린","[01170]정신신경용제/[01190]기타의 중추신경용약",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제","단일",D000809,Amitriptyline,"아미트리프틸린","","[M040348]염산아미트리프틸린/[M089101]염산아미트리프틸린서방정과립/[M201277]염산아미트리프틸린서방과립/[M223101]아미트리프틸린염산염","[01170]정신신경용제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000201,Dronedarone,"드로네다론","","[M249412]드로네다론염산염","[02120]부정맥용제","단일",D000319,Dolasetron,"돌라세트론","","[M102047]메실산돌라세트론","[02350]최토제, 진토제",20110628,"Torsade de pointes 위험 증가","","정상"
"병용금기","단일",D000028,"Adefovir dipivoxil","아데포비어디피복실","","[M101796]아데포비어디피복실","[03910]간장질환용제","복합",D000665,Emtricitabine,"엠트리시타빈","[D000281]Tenofovir(테노포비르)","[M250026]엠트리시타빈/[A001163]테노포비르","[06290]기타의 화학요법제",20110929,"양쪽 약물 모두 혈장농도 상승 가능","","정상"
"병용금기","단일",D000718,Metformin,"메트포르민","","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소","[03960]당뇨병용제","단일",D000032,"Iodised Oil","아이오다이즈드오일","","[M259322]아이오다이즈드오일(양귀비종자 유래 요오드화지방산 에틸에스테르)","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000669,Iohexol,"이오헥솔","","[M088960]이오헥솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000268,"Ioxaglic Acid","이옥사글린산","","[M085561]이옥사글린산","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000267,Iopamidol,"이오파미돌","","[M085529]이오파미돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000761,Iopromide,"이오프로마이드","","[M085564]이오프로마이드","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000165,Ioversol,"이오베르솔","","[A000953]이오베르솔/[M088691]이오버솔/[M257716]이오베르솔/[M274167]조이오베르솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000364,Iomeprol,"이오메프롤","","[M088268]이오메프롤","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000760,Iobitridol,"이오비트리돌","","[M086785]이오비트리돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000690]Glibenclamide(글리벤클라미드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M050102]글리벤클라미드","[03960]당뇨병용제","단일",D000032,"Iodised Oil","아이오다이즈드오일","","[M259322]아이오다이즈드오일(양귀비종자 유래 요오드화지방산 에틸에스테르)","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000669,Iohexol,"이오헥솔","","[M088960]이오헥솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000268,"Ioxaglic Acid","이옥사글린산","","[M085561]이옥사글린산","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000267,Iopamidol,"이오파미돌","","[M085529]이오파미돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000761,Iopromide,"이오프로마이드","","[M085564]이오프로마이드","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000165,Ioversol,"이오베르솔","","[A000953]이오베르솔/[M088691]이오버솔/[M257716]이오베르솔/[M274167]조이오베르솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000364,Iomeprol,"이오메프롤","","[M088268]이오메프롤","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000760,Iobitridol,"이오비트리돌","","[M086785]이오비트리돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000600]Gliclazide(글리클라지드)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M099438]글리클라짓/[M222831]글리클라지드/[M258015]글리크라짓","[03960]당뇨병용제","단일",D000032,"Iodised Oil","아이오다이즈드오일","","[M259322]아이오다이즈드오일(양귀비종자 유래 요오드화지방산 에틸에스테르)","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000002]Rosiglitazone Maleate(로시글리타존말레산염)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","단일",D000268,"Ioxaglic Acid","이옥사글린산","","[M085561]이옥사글린산","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000002]Rosiglitazone Maleate(로시글리타존말레산염)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","단일",D000267,Iopamidol,"이오파미돌","","[M085529]이오파미돌","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000002]Rosiglitazone Maleate(로시글리타존말레산염)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","단일",D000761,Iopromide,"이오프로마이드","","[M085564]이오프로마이드","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
"병용금기","복합",D000718,Metformin,"메트포르민","[D000002]Rosiglitazone Maleate(로시글리타존말레산염)","[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소/[M089365]말레인산로시글리타존/[M237507]로시글리타존말레산염","[03960]당뇨병용제","단일",D000165,Ioversol,"이오베르솔","","[A000953]이오베르솔/[M088691]이오버솔/[M257716]이오베르솔/[M274167]조이오베르솔","[07210]X선조영제",20110929,"기능적 신부전에 의해 유산 산성증 촉진","48시간 이내 병용금기","정상"
