DUR_SEQ,TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,ORI_INGR,CLASS_NAME,FORM_NAME,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN,AGE_BASE
560,"특정연령대금기","단일",D000423,Lindane,"린단","","[M050381]린단","[02650]기생성 피부질환용제","경구용현탁액제/점이제, 현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액/크림",20140109,"안전성 문제로 소아에서 옴, 머릿니 치료에 권고되지 않음, 체중이 50kg 미만인 소아에 사용 시 신중투여(미국소아과학회, AAP2012)","","정상","3세 미만"
561,"특정연령대금기","단일",D000523,Lomefloxacin,"로메플록사신","","[M084914]염산로메플록사신/[M229183]로메플록사신염산염","[06290]기타의 화학요법제","정제/캡슐",20140109,"- 안전성 및 유효성 미확립
- 몇몇 어린 동물종을 이용한 동물실험결과 관절이상이 보고됨","","정상","18세 이하"
562,"특정연령대금기","단일",D000222,"Loperamide Hydrochloride","로페라미드염산염","","[M050356]염산로페라미드/[M222992]로페라미드염산염","[02370]정장제","정제/캡슐/액상시럽제/건조시럽용 과립제",20140109,_,"","정상","2세 미만"
563,"특정연령대금기","단일",D000708,Loratadine,"로라타딘","","[M082724]로라타딘/[M263169]로라타딘(미분화)","[01410]항히스타민제","액상시럽제/건조시럽용 과립제",20140109,_,"","정상","2세 미만"
564,"특정연령대금기","단일",D000708,Loratadine,"로라타딘","","[M082724]로라타딘/[M263169]로라타딘(미분화)","[01410]항히스타민제","정제/캡슐/구강붕해필름",20140109,_,"","정상","6세 미만"
565,"특정연령대금기","단일",D000218,Lorazepam,"로라제팜","","[M088374]로라제팜","[01170]정신신경용제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,"벤질알코올은 조숙아에서 치명적인 가쁜 호흡증상과 연관이 있는 것으로 보고됨","","정상","4주 미만"
566,"특정연령대금기","단일",D000115,Lornoxicam,"로녹시캄","","[M088931]로녹시캄","[01140]해열.진통.소염제","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,_,"","정상","18세 이하"
567,"특정연령대금기","단일",D000115,Lornoxicam,"로녹시캄","","[M088931]로녹시캄","[01140]해열.진통.소염제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,_,"","정상","65세 초과"
568,"특정연령대금기","단일",D000419,Lovastatin,"로바스타틴","","[M083392]로바스타틴","[02180]동맥경화용제","정제",20140109,"안전성 및 유효성 미확립","","정상","20세 미만"
569,"특정연령대금기","단일",D000714,Mazindol,"마진돌","","[M092419]마진돌","[01230]자율신경제","정제",20140109,"안전성 및 유효성 미확립","","정상","16세 이하"
570,"특정연령대금기","단일",D000427,Meloxicam,"멜록시캄","","[M086439]멜록시캄","[01140]해열.진통.소염제","정제/캡슐",20140109,_,"","정상","15세 이하"
571,"특정연령대금기","단일",D000631,Mesalazine,"메살라진","","[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산)","[02390]기타의 소화기관용약","정제/과립제",20140109,_,"","정상","2세 미만"
572,"특정연령대금기","단일",D000631,Mesalazine,"메살라진","","[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산)","[02390]기타의 소화기관용약","좌제",20140109,-,"","정상","4주 미만"
573,"특정연령대금기","단일",D000631,Mesalazine,"메살라진","","[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산)","[02390]기타의 소화기관용약","크림/관장제",20140109,"안전성 및 유효성 미확립","","정상","12세 미만"
574,"특정연령대금기","단일",D000158,Methacycline,"메타사이클린","","[M020046]염산메타사이클린","[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것","캡슐",20140109,"소아 등(특히 치아 형성기인 12세 미만의 소아)에 투여 시, 치아의 착색·법랑질 형성 부전, 또는 일과성 골발육 부전을 일으킬 수 있음","다만, 다른 약을 사용할 수 없거나 효과가 없는 경우에만 8세 이상 신중투여","정상","12세 미만"
575,"특정연령대금기","단일",D000229,Methylphenidate,"메틸페니데이트","","[M223025]메틸페니데이트염산염","[01150]각성제,흥분제","정제/캡슐",20140109,"안전성 및 유효성 미확립","","정상","5세 이하"
576,"특정연령대금기","단일",D000425,Metoclopramide,"메토클로프라미드","","[M050465]메토클로프라미드/[M050466]염산메토클로프라미드/[M223013]메토클로프라미드염산염수화물","[02390]기타의 소화기관용약","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,"추체외로장애 위험성 증가","","정상","1세 미만"
577,"특정연령대금기","복합",D000425,Metoclopramide,"메토클로프라미드","[D000803]Pancreatin(판크레아틴)","[M050465]메토클로프라미드/[M050466]염산메토클로프라미드/[M223013]메토클로프라미드염산염수화물/[M040678]판크레아틴/[M082071]판크레아틴장용과립/[M089689]판크레아틴I/[M089690]판크레아틴II/[M102500]판크레아틴장용성제피정/[M257265]판크레아틴장용성제피펠렛/[M261343]판크레아틴Ⅰ/[M262958]판크레아틴장용성제피미세정","[02390]기타의 소화기관용약","정제",20140109,"추체외로장애 위험성 증가","","정상","1세 미만"
578,"특정연령대금기","단일",D000326,Milnacipran,"밀나시프란","","[M251320]밀나시프란염산염","[01170]정신신경용제","캡슐",20140109,"안전성 및 유효성 미확립","","정상","18세 미만"
579,"특정연령대금기","단일",D000127,Minocycline,"미노사이클린","","[M223036]미노사이클린염산염","[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것","캡슐",20140109,"소아 등(특히 치아 형성기인 12세 미만의 소아)에 투여 시, 치아의 착색·법랑질 형성 부전, 또는 일과성 골발육 부전을 일으킬 수 있음","다만, 다른 약을 사용할 수 없거나 효과가 없는 경우에만 8세 이상 신중투여","정상","12세 미만"
580,"특정연령대금기","단일",D000128,Mirodenafil,"미로데나필","","[M214384]염산미로데나필/[M253534]미로데나필","[02590]기타의 비뇨생식기관 및 항문용약","정제/구강붕해필름",20140109,_,"","정상","18세 이하"
581,"특정연령대금기","단일",D000431,Molindone,"몰린돈","","[M086757]염산몰린돈/[M256587]몰린돈염산염","[01170]정신신경용제","정제",20140109,"안전성 및 유효성 미확립","","정상","12세 이하"
582,"특정연령대금기","단일",D000633,Mometasone,"모메타손","","[M070188]모메타손푸로에이트/[M099947]푸로산모메타손/[M264264]모메타손푸로에이트일수화물","[02640]진통.진양.수렴.소염제","피부로션제/연고/크림",20140109,"소아는 체중당 체표면적의 비율이 성인보다 커서 코르티코이드로 인해 HPA축(시상하부-뇌하수체-부신 축) 억제, 쿠싱증후군, 발육장애, 두개내압항진 등이 나타나기 쉬움","","정상","2세 이하"
583,"특정연령대금기","단일",D000231,Moxonidine,"목소니딘","","[M085598]목소니딘","[02140]혈압강하제","정제",20140109,"안전성 및 유효성 미확립","","정상","18세 미만"
584,"특정연령대금기","단일",D000783,"Nalidixic Acid","날리딕스산","","[M040054]날리딕스산","[06290]기타의 화학요법제","정제",20140109,"두개내압을 상승시켜 두통, 구토 등의 증상이 나타날 수 있음","","정상","3개월 미만"
585,"특정연령대금기","단일",D000605,Norfloxacin,"노르플록사신","","[M081284]노르플록사신","[06290]기타의 화학요법제","정제/캡슐",20140109,"- 안전성 및 유효성 미확립
- 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뼈연골증을 유발함","","정상","18세 이하"
586,"특정연령대금기","단일",D000466,Nortriptyline,"노르트립틸린","","[M050132]염산노르트립틸린","[01170]정신신경용제","정제",20140109,"안전성 및 유효성 미확립","","정상","18세 이하"
587,"특정연령대금기","단일",D000666,Ofloxacin,"오플록사신","","[M081639]오플록사신","[06290]기타의 화학요법제","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,"- 안전성 및 유효성 미확립
- 몇몇 어린 동물종에서 관절이상을 유발함","","정상","18세 이하"
588,"특정연령대금기","단일",D000357,Olanzapine,"올란자핀","","[M089222]올란자핀/[M233301]미세올란자핀","[01170]정신신경용제","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,"(정제)
- 안전성 및 유효성 미확립
- 체중증가, 진정, 총콜레스테롤, 중성지방, LDL콜레스테롤, 프로락틴과 간 아미노트랜스퍼라제 수치가 성인에 비해 증가
(주사제)
- 안전성 및 유효성 미확립","","정상","13세 미만"
589,"특정연령대금기","단일",D000356,Oxycodone,"옥시코돈","","[M040451]염산옥시코돈/[M238042]옥시코돈염산염","[08210]합성마약","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,"안전성 및 유효성 미확립","","정상","18세 미만"
590,"특정연령대금기","단일",D000754,Oxytetracycline,"옥시테트라사이클린","","[M223166]옥시테트라사이클린염산염","[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것","정제/캡슐",20140109,"소아 등(특히 치아 형성기인 12세 미만의 소아)에 투여시, 치아의 착색·법랑질 형성 부전, 또는 일과성 골발육 부전을 일으킬 수 있음","다만, 다른 약을 사용할 수 없거나 효과가 없는 경우에만 8세 이상 신중투여","정상","12세 미만"
591,"특정연령대금기","단일",D000424,Pefloxacin,"페플록사신","","[M081951]메탄설폰산페플록사신/[M250421]페플록사신메실산염수화물","[06290]기타의 화학요법제","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,"- 안전성 및 유효성 미확립
- 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뼈연골증을 유발함","","정상","15세 이하"
592,"특정연령대금기","단일",D000781,Perphenazine,"페르페나진","","[M091367]페르페나진/[M232514]페르페나진염산염","[01170]정신신경용제","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,"추체외로증상 특히 운동장애가 나타나기 쉬움","","정상","14세 이하"
593,"특정연령대금기","단일",D000701,"Phendimetrazine tartrate","펜디메트라진타르타르산염","","[M088437]주석산펜디메트라진/[M214394]주석산펜디메트라진/[M230784]펜디메트라진타르타르산염","[01230]자율신경제","정제",20140109,"안전성 및 유효성 미확립","","정상","16세 이하"
594,"특정연령대금기","단일",D000795,Phentermine,"펜터민","","[M099629]염산펜터민/[M219108]염산펜터민/[M238557]펜터민염산염","[01230]자율신경제","정제/캡슐",20140109,"안전성 및 유효성 미확립","","정상","16세 이하"
595,"특정연령대금기","단일",D000191,Phenylephrine,"페닐레프린","","[M040696]염산페닐에프린/[M222724]페닐레프린염산염/[M225151]페닐에프린염산염","[01310]안과용제","점안용액제",20140109,_,"","정상","4주 미만"
596,"특정연령대금기","단일",D000108,Pimecrolimus,"피메크로리무스","","[M097515]피메크로리무스","[02690]기타의 외피용약","크림",20140109,"- 안전성 및 유효성 미확립
- 영아의 면역기계 발달에 미치는 영향은 알려지지 않았음","","정상","2세 미만"
597,"특정연령대금기","단일",D000110,"Pipemidic Acid","피페미드산","","[M051885]피페미드산","[06290]기타의 화학요법제","캡슐",20140109,"- 안전성 및 유효성 미확립
- 퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뼈연골증을 유발함","","정상","18세 이하"
598,"특정연령대금기","단일",D000307,Piracetam,"피라세탐","","[M101651]피라세탐","[01190]기타의 중추신경용약","정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,_,"","정상","16세 미만"
599,"특정연령대금기","단일",D000309,Piroxicam,"피록시캄","","[M071634]피록시캄","[01140]해열.진통.소염제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,"벤질알코올은 조숙아에게서 치명적인 가쁜 호흡증상과 연관이 있는 것으로 보고됨","","정상","4주 미만"
601,"특정연령대금기","단일",D000418,Repaglinide,"레파글리니드","","[M088889]레파글리니드","[03960]당뇨병용제","정제",20140109,"안전성 및 유효성 미확립","","정상","18세 미만"
602,"특정연령대금기","단일",D000040,Ritodrine,"리토드린","","[M050378]염산리토드린","[02590]기타의 비뇨생식기관 및 항문용약","캡슐/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,_,"","정상","65세 이상"
603,"특정연령대금기","단일",D000040,Ritodrine,"리토드린","","[M050378]염산리토드린","[02590]기타의 비뇨생식기관 및 항문용약","캡슐/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20140109,_,"","정상","12세 미만"
604,"특정연령대금기","단일",D000246,Sildenafil,"실데나필","","[M089346]구연산실데나필/[M252789]실데나필시트르산염/[M253237]실데나필","[02590]기타의 비뇨생식기관 및 항문용약","구강붕해필름/정제/세립",20140109,_,"","정상","18세 이하"
605,"특정연령대금기","단일",D000446,"Silver Sulfadazine","설파디아진은","","[M050775]설파디아진은","[02630]화농성질환용제","크림",20140109,"- 안전성 및 유효성이 미확립
- 미숙아, 신생아(생후 2개월이내)는 핵황달을 일으킬 가능성 증가","","정상","2개월 미만"
607,"특정연령대금기","단일",D000183,Tetradecyl,"테트라데실","","[M089182]테트라데실황산나트륨콘센트레이트/[M210690]테트라데실황산나트륨","[03390]기타의 혈액 및 체액용약","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,_,"","정상","3세 미만"
600,"특정연령대금기","단일",D000210,"Calcium Polystyrene Sulfonate","폴리스티렌설폰산칼슘","","[M081346]폴리스티렌설폰산칼슘","[02190]기타의 순환계용약","겔/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제/과립제/서방성과립제/장용성과립제 /용액용과립제/현탁액용과립제/서방성현탁액용과립제/발포과립제/경구용현탁액제/점이제, 현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액/젤리형겔",20230705,_,"","정상","1개월 미만"
606,"특정연령대금기","단일",D000193,"Sodium Ferric Gluconate complex","글루콘산제이철나트륨복염","","[M089472]글루콘산제이철나트륨복염/[M095234]글루콘산제이철나트륨복염액/[M252430]글루콘산제이철나트륨착염","[03220]무기질제제","경구용현탁액제/캡슐/액상시럽제/건조시럽용 과립제/점이제, 현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액",20140109,_,"","정상","12개월 미만"
608,"특정연령대금기","복합",D000545,Sulfadiazine,"설파디아진","[D000067]Trimethoprim(트리메토프림)","[M050774]설파디아진/[M051623]트리메토프림","[06210]설화제","정제",20140109,"고빌리루빈혈증을 일으킬 수 있음","","정상","2개월 미만"
609,"특정연령대금기","복합",D000726,Sulfadoxine,"설파독신","[D000310]Pyrimethamine(피리메타민)","[M089110]설파독신/[M040752]피리메타민","[06410]항원충제","정제",20140109,"글루쿠로니드 형성 효소체계가 확립되어 있지 않은 2개월 미만의 영아에게는 투여하지 말 것","","정상","2개월 미만"
610,"특정연령대금기","복합",D000546,Sulfamethoxazole,"설파메톡사졸","[D000067]Trimethoprim(트리메토프림)","[M040283]설파메톡사졸/[M081371]설파메톡사졸나트륨/[M051623]트리메토프림","[06210]설화제","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제/액상시럽제/건조시럽용 과립제",20140109,"고빌리루빈혈증을 일으킬 수 있음","","정상","2개월 미만"
611,"특정연령대금기","단일",D000727,Sulfasalazine,"설파살라진","","[M083653]설파살라진","[06210]설화제","정제",20140109,"- 안전성 및 유효성 미확립
- 고빌리루빈혈증을 일으킬 수 있음","","정상","2세 이하"
612,"특정연령대금기","단일",D000655,"Sulfisoxazole Acetyl","아세틸설피속사졸","","[M260960]아세틸설피속사졸","[06210]설화제","정제",20140109,"","","정상","2개월 미만"
613,"특정연령대금기","복합",D000655,"Sulfisoxazole Acetyl","아세틸설피속사졸","[D000256]Erythromycin(에리트로마이신)","[M260960]아세틸설피속사졸/[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신 장용피입자/[M257644]에리트로마이신스티노프레이트","[06190]기타의 항생물질제제(복합항생물질제제를 포함)","시럽/건조시럽용 과립제",20140109,"- 안전성 및 유효성 미확립
- 고빌리루빈혈증을 일으킬 수 있음","","정상","2개월 미만"
614,"특정연령대금기","단일",D000279,Tacrolimus,"타크로리무스","","[M089193]타크로리무스수화물/[M227652]타크로리무스 수화물","[02690]기타의 외피용약","연고",20140109,"안전성 및 유효성 미확립","","정상","2세 미만"
615,"특정연령대금기","단일",D000181,Tadalafil,"타다라필","","[M095435]타다라필","[02590]기타의 비뇨생식기관 및 항문용약","정제/구강붕해필름/산제",20140109,_,"","정상","18세 미만"
616,"특정연령대금기","단일",D000280,Talniflumate,"탈니플루메이트","","[M081412]탈니플루메이트","[01140]해열.진통.소염제","정제/캡슐",20140109,"소아 용량이 설정되어 있지 않음","","정상","12세 이하"
617,"특정연령대금기","단일",D000586,Taurolidine,"타우로리딘","","[M081946]타우로리딘","[06290]기타의 화학요법제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,_,"","정상","6세 미만"
618,"특정연령대금기","단일",D000184,Telbivudine,"텔비부딘","","[M210121]텔비부딘","[03910]간장질환용제","정제",20140109,"안전성 및 유효성 미확립","","정상","16세 미만"
619,"특정연령대금기","단일",D000681,Terazosin,"테라조신","","[M083720]염산테라조신/[M101588]염산테라조신/[M249200]테라조신염산염/[M250456]테라조신염산염수화물/[M256626]테라조신염산염수화물(이수화물)","[02590]기타의 비뇨생식기관 및 항문용약","정제",20140109,"안전성 및 유효성 미확립","","정상","12세 이하"
620,"특정연령대금기","단일",D000380,Terbinafine,"테르비나핀","","[M085321]염산테르비나핀/[M245869]테르비나핀염산염/[M252342]테르비나핀염산염/[M258362]테르비나핀염산염","[06290]기타의 화학요법제","정제",20140109,"안전성 및 유효성 미확립","","정상","2세 미만"
621,"특정연령대금기","단일",D000484,Teriparatide,"테리파라타이드","","[M255493]테리파라타이드(유전자재조합)(숙주:E.coli K12RQ228, 벡터:pHMM193)/[M263083]테리파라타이드아세트산염","[02430]갑상선, 부갑상선호르몬제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,"- 안전성 및 유효성 미확립
- 일반적으로 골육종 발현 위험이 높을 수 있음","","정상","18세 미만"
622,"특정연령대금기","단일",D000064,Tetracycline,"테트라사이클린","","[M223235]테트라사이클린염산염","[06150]주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것","캡슐",20140109,"소아 등(특히 치아 형성기인 12세 미만의 소아)에 투여 시, 치아의 착색？법랑질 형성 부전, 또는 일과성 골발육 부전을 일으킬 수 있음","다만, 다른 약을 사용할 수 없거나 효과가 없는 경우에만 8세 이상 신중투여","정상","12세 미만"
623,"특정연령대금기","단일",D000778,Thiothixene,"티오틱센","","[M259343]티오틱센","[01170]정신신경용제","캡슐",20140109,"- 안전성 및 유효성 미확립
- 소아에 투여한 경우 추체외로증상 특히 운동장애가 나타나기 쉽다는 보고가 있음","","정상","12세 이하"
624,"특정연령대금기","단일",D000384,Tianeptine,"티아넵틴","","[M089308]티아넵틴나트륨","[01170]정신신경용제","정제",20140109,_,"","정상","15세 미만"
625,"특정연령대금기","단일",D000812,Ferucarbotran,"페루카르보트란","","[M096213]페루카르보트란","[07210]X선조영제","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,_,"","정상","18세 미만"
626,"특정연령대금기","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20140109,"핵황달 발생 위험이 있음","","정상","4주 미만"
627,"특정연령대금기","복합",D000425,Metoclopramide,"메토클로프라미드","[D000814]Simethicone(시메티콘)/[D000815]Dizet100(다이제트100)","[M050465]메토클로프라미드/[M050466]염산메토클로프라미드/[M223013]메토클로프라미드염산염수화물/[M050855]시메치콘/[M098445]시메치콘파우더/[M223083]시메티콘/[M095620]다이제트100/[M257502]다이젵100","[02390]기타의 소화기관용약","정제",20140109,"추체외로장애 위험성 증가","","정상","1세 미만"
628,"특정연령대금기","단일",D000816,Pyrazinobutazone,"피라지노부타존","","[M081982]피라지노부타존","[01140]해열.진통.소염제","캡슐",20140109,_,"","정상","14세 이하"
629,"특정연령대금기","단일",D000817,Sulfisoxazole,"설피속사졸","","[M040288]설프이속사졸/[M223072]설피속사졸/[M223073]설피속사졸 정","[06210]설화제","정제",20140109,_,"","정상","2개월 미만"
1351,"특정연령대금기","단일",D000633,Mometasone,"모메타손","","[M070188]모메타손푸로에이트/[M099947]푸로산모메타손/[M264264]모메타손푸로에이트일수화물","[01320]이비과용제","일반현탁분무제/정량현탁분무제/일반액상분무제/정량액상분무제/일반분말분무제/정량분말분무제",20171106,"- 소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남
- 2세 미만에서 안전성 및 유효성 미확립","","정상","24개월 미만"
3139,"특정연령대금기","단일",D000890,Duloxetine,"둘록세틴","","[M215169]염산둘록세틴(둘록세틴염기로서)/[M245183]둘록세틴/[M245184]둘록세틴염산염/[M245333]염산둘록세틴/[M258601]둘록세틴염산염과립/[M258603]둘록세틴염산염/[M259598]둘록세틴염산염장용과립","[01170]정신신경용제","정제/캡슐",20161230,"소아 및 18세 미만의 청소년의 주요우울장애의 치료에는 사용해서는 안 됨.만 7세에서 17세까지의 주요우울장애 환자에서 플루옥세틴 군보다 이상사례(주로 오심)로 인한 중단 및 자살행동 높음.","다만, '주요 우울장애의 치료'에 한함","정상","18세 미만"
3147,"특정연령대금기","단일",D000323,Mirtazapine,"미르타자핀","","[M088893]미르타자핀/[M260571]제피미르타자핀","[01170]정신신경용제","정제",20161230,"소아 및 청소년에서의 사용 승인되지 않음.소아(7~17세) 임상시험에서 7% 이상 체중이 증가된 환자 비율이 위약군보다 높음.","","정상","18세 미만"
3148,"특정연령대금기","단일",D000903,Levocetirizine,"레보세티리진","","[M102532]염산레보세티리진/[M102581]레보세티리진/[M228621]레보세티리진염산염/[M233506]레보세티리진염산영/[M244596]레보세티리진염산염","[01410]항히스타민제","정제",20161230,"(정제) 6세 미만의 유아에게는 정제가 아닌 액제를 투여할 것","","정상","6세 미만"
3230,"특정연령대금기","단일",D001016,Tapentadol,"타펜타돌","","[M252145]타펜타돌염산염","[08210]합성마약","정제",20161230,"8세 미만에서 사용 권장되지 않음.","","정상","18세 미만"
3231,"특정연령대금기","단일",D001010,Desvenlafaxine,"데스벤라팍신","","[A004571]데스벤라팍신","[01170]정신신경용제","정제",20161230,"소아 및 청소년에서의 사용 승인되지 않음.","","정상","18세 미만"
3232,"특정연령대금기","단일",D001011,Vortioxetine,"보티옥세틴","","[M260128]보티옥세틴브롬화수소산염","[01170]정신신경용제","정제",20161230,"소아에 대한 안전성 및 유효성이 확립되지 않았으므로, 소아에게 이 약을 투여하는 것은 권장되지 않음.","","정상","18세 미만"
3293,"특정연령대금기","단일",D001058,Nifuroxazide,"니푸록사지드","","[I002555]니푸록사지드/[M080689]니푸록사짓/[M200244]니푸록사지드/[M218893]니푸록사자이드","[02390]기타의 소화기관용약","캡슐/경구용현탁액제/점이현탁액제",20171106,"Nitrofuran계 항생제는 글루타티온 환원효소 억제로 인한 용혈성 빈혈 위험이 있음","","정상","1개월 미만"
