TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","서방성필름코팅정",201900956,"엘리펜세미서방정",20190215,"동국제약(주)","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M255410]트라마돌염산염/[M040353]아세트아미노펜",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","서방성필름코팅정",201900957,"엘리펜서방정",20190215,"동국제약(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M255410]트라마돌염산염/[M040353]아세트아미노펜",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","서방성필름코팅정",201900995,"슈프라펜세미서방정(트라마돌, 아세트아미노펜)",20190219,"안국약품(주)","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","서방성필름코팅정",201900996,"슈프라펜서방정(트라마돌, 아세트아미노펜)",20190219,"안국약품(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","서방성필름코팅정",201901007,"아세트라셋세미서방정",20190219,"풍림무약(주)","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","단일",D000647,"Cetirizine Hydrochloride","세티리진염산염","","연질캡슐제, 액상",201901388,"알러캡연질캡슐(세티리진염산염)",20190307,"일양바이오팜(주)","미황색 투명한 액상 내용물이 든 보라색 타원형 연질캡슐",01410,"항히스타민제","일반의약품","[M222857]세티리진염산염",20140109,"안전성 및 유효성 미확립","","Cetirizine Hydrochloride(세티리진염산염)",20210212
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201901925,"크라셋정(트라마돌,아세트아미노펜)",20190329,"지엘파마(주)","연한 황색의 장방형 필름코팅 정제",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201902150,"듀오다인세미정",20190409,"(주)제뉴파마","연한 황색의 장방형 필름코팅 정제",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201902260,"울트라뉴정",20190412,"(주)시어스제약","연한 노랑색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","서방성필름코팅정",201902453,"아트라쿨세미서방정",20190419,"(주)한국파비스제약","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","서방성필름코팅정",201902454,"아트라쿨서방정",20190419,"(주)한국파비스제약","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M255410]트라마돌염산염",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
"특정연령대금기","복합",D000773,"Tramadol Hydrochloride","트라마돌염산염","[D000147]Acetaminophen(아세트아미노펜)","필름코팅정",201902554,"제이아트셋정",20190424,"(주)라이트팜텍","연한 황색의 장방형 필름코팅정제",01140,"해열.진통.소염제","전문의약품","[M255410]트라마돌염산염/[M040353]아세트아미노펜",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","Tramadol Hydrochloride(트라마돌염산염)",20260219
