DUR_SEQ,TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,ORI_INGR,CLASS_NAME,FORM_NAME,MAX_QTY,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN
3580,"용량주의","단일",D001085,Nintedanib,"닌테다닙","","[I012705]닌테다닙에실산염/[M118354]닌테다닙에실산염/[M264976]닌테다닙","[02290]기타의 호흡기관용약","캡슐","닌테다닙 300밀리그램",20180831,"","","정상"
3573,"용량주의","복합",D000152,Amlodipine,"암로디핀","[D000455]Atorvastatin(아토르바스타틴)","[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[I004369]아토르바스타틴칼슘수화물/[M093499]아토르바스타틴칼슘/[M213543]무수아토르바스타틴칼슘/[M215219]아토르바스타틴칼슘삼수화물/[M218956]아토르바스타틴삼수화물/[M244955]아토르바스타틴 스트론튬/[M247057]아토르바스타틴칼슘염무수물/[M251687]아토르바스타틴칼슘/[M256664]아토르바스타틴칼슘수화물/[M263837]아토르바스타틴","[02190]기타의 순환계용약","정제","암로디핀 10밀리그램",20180831,"암로디핀 10mg","","정상"
3576,"용량주의","복합",D000147,Acetaminophen,"아세트아미노펜","[D000448]Pseudoephedrine(슈도에페드린)/[D000826]Triprolidine(트리프롤리딘)","[M040353]아세트아미노펜/[M082309]아세트아미노펜제피세립/[M233006]아세트아미노펜 DC 500/600/[M246556]아세트아미노펜 (미분화)/[M262287]아세트아미노펜 과립/[M050833]염산슈도에페드린/[M081720]황산슈도에페드린/[M203364]슈도에페드린염산염/[M222865]수도에페드린염산염/[M248579]수도에페드린황산염/[M256034]수도에페드린염산염 과립/[M258826]수도에페드린/[M051642]염산트리프롤리딘/[M241782]트리프롤리딘염산염/[M243192]트리프롤리딘염산염/[M243987]트리프롤리딘염산염/[M244139]트리프롤리딘염산염/[M246366]트리프로리딘염산염/[M250460]트리프롤리딘염산염수화물","[01140]해열.진통.소염제","정제","1,500밀리그램",20180831,"1일 최대용량  : 아세트아미노펜 1,500mg / 슈도에페드린 180mg / 트리프롤리딘염산염 /7.5mg","","정상"
3581,"용량주의","단일",D001086,Pasireotide,"파시레오타이드","","[I012729]파시레오타이드파모산염
/[M256706]파시레오타이드디아스파르트산염/[M263321]파시레오타이드 파모산염
/[M267224]파시레오타이드파모산염","[02490]기타의 호르몬제(항호르몬제를 포함)","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제","60밀리그램",20180831,"","","정상"
3582,"용량주의","복합",D000147,Acetaminophen,"아세트아미노펜","[D000773]Tramadol(트라마돌)","[M040353]아세트아미노펜/[M082309]아세트아미노펜제피세립/[M233006]아세트아미노펜 DC 500/600/[M246556]아세트아미노펜 (미분화)/[M262287]아세트아미노펜 과립/[M080418]염산트라마돌/[M104509]염산트라마돌지속성제피과립/[M222893]트라마돌염산염/[M255410]트라마돌염산염","[01140]해열.진통.소염제","정제/서방성필름코팅정","아세트아미노펜 2,600밀리그램/트라마돌염산염 300밀리그램",20180831,"아세트아미노펜 2600mg, 트라마돌염산염 300mg","복합제","정상"
3583,"용량주의","단일",D000745,Almotriptan,"알모트립탄","","[M252241]알모트립탄말산염","[01140]해열.진통.소염제","필름코팅정","알모트립탄 25밀리그램",20180831,"","","정상"
3584,"용량주의","단일",D000145,Aminophylline,"아미노필린","","[M040346]아미노필린/[M223100]아미노필린수화물","[02110]강심제","서방정","아미노필린수화물 900밀리그램",20180831,"","","정상"
3585,"용량주의","단일",D000882,"Biperiden Hydrochloride","비비페리덴염산염","","[M081403]염산비페리덴/[M223065]비페리덴염산염","[01190]기타의 중추신경용약","정제","16밀리그램",20180831,"비페리덴염산염 16mg","","정상"
3586,"용량주의","단일",D000020,Blonanserin,"블로난세린","","[M247117]블로난세린","[01170]정신신경용제","나정","블로난세린 24밀리그램",20180831,"","","정상"
3587,"용량주의","단일",D000893,Chlorpheniramine,"클로르페니라민","","[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M212847]클로르페니라민말레이트/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염 산/[M223214]클로르페니라민말레산염 정/[M223215]클로르페니라민말레산염 주사액/[M226783]dl-클로르페니라민말레산염/[M249715]덱스클로르페니라민 말레산염/[M251936]덱스클로르페니라민말레이트","[01410]항히스타민제","정제","24밀리그램",20180831,"클로르페니라민말레산염 24mg","","정상"
3588,"용량주의","단일",D000276,Chlorprothixene,"클로르프로틱센","","[M051534]클로르프로칙센","[01170]정신신경용제","정제","600밀리그램",20180831,"","","정상"
3589,"용량주의","단일",D000374,Clemastine,"클레마스틴","","[M051505]푸마르산클레마스틴/[M223199]클레마스틴푸마르산염","[01410]항히스타민제","정제","2밀리그램",20180831,"","","정상"
3590,"용량주의","단일",D000180,Clozapine,"클로자핀","","[M081194]클로자핀","[01170]정신신경용제","정제","900밀리그램",20180831,"","","정상"
3591,"용량주의","단일",D000242,Cyclobenzaprine,"시클로벤자프린","","[M246272]시클로벤자프린염산염","[01220]골격근이완제","정제","시클로벤자프린염산염 30밀리그램",20260609,"","","정상"
3592,"용량주의","단일",D000242,Cyclobenzaprine,"시클로벤자프린","","[M246272]시클로벤자프린염산염","[01220]골격근이완제","서방성캡슐제, 펠렛","시클로벤자프린염산염 30밀리그램",20180831,"","","정상"
3593,"용량주의","단일",D000733,Cyproterone,"시프로테론","","[M080323]초산시프로테론/[M222867]시프로테론아세테이트","[02470]난포호르몬제 및 황체호르몬제","정제","시프로테론아세테이트 300밀리그램",20180831,"","","정상"
3594,"용량주의","단일",D001087,"Dantrolene sodium","단트롤렌나트륨","","[C040265]단트롤렌나트륨/[I000761]단트롤렌나트륨수화물/[I006962]단트로렌소듐수화물/[M040265]단트롤렌나트륨/[M200265]단트로렌소듐수화물/[M200900]소듐단트롤렌/[M222949]단트롤렌나트륨수화물","[01220]골격근이완제","캡슐","단트롤렌나트륨수화물 400밀리그램",20180831,"","","정상"
3595,"용량주의","단일",D000035,Escitalopram,"에스시탈로프람","","[M234885]에스시탈로프람옥살산염/[M256262]에스시탈로프람","[01170]정신신경용제","정제","에스시탈로프람 20밀리그램",20180831,"","","정상"
3596,"용량주의","복합",D000350,Ezetimibe,"에제티미브","[D000219]Rosuvastatin(로수바스타틴)","[M097492]에제티미브/[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)","[02180]동맥경화용제","정제","에제티미브 10밀리그램/로수바스타틴 20밀리그램",20180831,"에제티미브 10mg / 로수바스타틴 20mg","","정상"
3597,"용량주의","단일",D000512,Fesoterodine,"페소테로딘","","[M242751]페소테로딘푸마르산염","[02590]기타의 비뇨생식기관 및 항문용약","서방정/서방성필름코팅정/서방성당의정/서방성다층정/서방성장용필름코팅정","8밀리그램",20180831,"페소테로딘푸마르산염 8mg","","정상"
3598,"용량주의","단일",D000800,Fluvoxamine,"플루복사민","","[M088658]플루복사민말레이트","[01170]정신신경용제","정제","300밀리그램",20180831,"플루복사민말레산염 300mg","","정상"
3599,"용량주의","단일",D000407,Frovatriptan,"프로바트립탄","","[M246494]프로바트립탄숙신산염일수화물","[01140]해열.진통.소염제","정제","5밀리그램",20180831,"","","정상"
3600,"용량주의","단일",D000047,Imidafenacin,"이미다페나신","","[M245357]이미다페나신","[02550]비뇨생식기관용제(성병예방제포함)/[02590]기타의 비뇨생식기관 및 항문용약","정제/구강붕해정","0.4밀리그램",20180831,"","","정상"
3601,"용량주의","단일",D000227,Methocarbamol,"메토카르바몰","","[M050463]메토카르바몰/[M200536]메토카바몰","[01220]골격근이완제","용액주사제","메토카르바몰 3그램",20180831,"","","정상"
3602,"용량주의","단일",D001031,Naftopidil,"나프토피딜","","[M252062]나프토피딜/[M252063]나프토피딜","[02590]기타의 비뇨생식기관 및 항문용약","정제","나프토피딜 75밀리그램",20180831,"","","정상"
3603,"용량주의","단일",D000495,Nemonapride,"네모나프리드","","[M085545]네모나프리드","[01170]정신신경용제","정제","60밀리그램",20180831,"","","정상"
3604,"용량주의","단일",D001088,"Petasites hybridus CO2 extracts","페타시테스히브리두스엽이산화탄소엑스","","[I012094]페타시테스히브리두스엽이산화탄소엑스/[M102808]페타시테스히브리두스엽이산화탄소엑스/[M210409]페타시테스히브리두스엽이산화탄소엑스","[01490]기타의 알레르기용약","정제","90밀리그램",20180831,"","","정상"
3605,"용량주의","복합",D000518,Pitavastatin,"피타바스타틴","[D000011]Valsartan(발사르탄)","[M102119]피타바스타틴칼슘/[M259724]피타바스타틸칼슘/[M090403]발사르탄","[02190]기타의 순환계용약","정제","4밀리그램",20180831,"1일 최대용량 : 피타바스타틴칼슘 4mg / 발사르탄 320mg","","정상"
3606,"용량주의","단일",D000369,Zotepine,"죠테핀","","[M086840]죠테핀","[01170]정신신경용제","정제","450밀리그램",20180831,"","","정상"
