TYPE_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,FORM_CODE_NAME,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MIX,MAIN_INGR,PROHBT_CONTENT,REMARK,CHANGE_DATE,BIZRNO
"분할주의",201501694,"엑소닌CR서방정(에페리손염산염)",2015March31st,"서방성필름코팅정","에스케이케미칼(주)","흰색 내지 거의 흰색의 원형 서방성 필름코팅정",01220,"골격근이완제","전문의약품","단일","[M232172]에페리손염산염","분할불가","",20200528,8468100915
"분할주의",201501695,"에페리날서방정(에페리손염산염)",2015March31st,"서방성필름코팅정","제일약품(주)","흰색 내지 거의 흰색의 원형 서방성 필름코팅정",01220,"골격근이완제","전문의약품","단일","[M232172]에페리손염산염","분할불가","",20200615,2428500620
"분할주의",201501696,"에페신SR정(에페리손염산염)",2015March31st,"서방성필름코팅정","명문제약(주)","흰색 내지 거의 흰색의 원형 서방성 필름코팅정",01220,"골격근이완제","전문의약품","단일","[M232172]에페리손염산염","분할불가","",20200528,1248135615
"분할주의",201501697,"테넬리아엠서방정10/750밀리그램",2015March31st,"서방성필름코팅정","(주)한독","노란색의 달걀형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M259364]테네리글립틴브롬화수소산염수화물","분할불가","",20241007,2208100530
"분할주의",201501698,"엑손SR정(에페리손염산염)",2015March31st,"서방성필름코팅정","아주약품(주)","흰색 내지 거의 흰색의 원형 서방성 필름코팅정",01220,"골격근이완제","전문의약품","단일","[M232172]에페리손염산염/[M232172]에페리손염산염","분할불가","",20230925,8028803696
"분할주의",201501699,"테넬리아엠서방정10/500밀리그램",2015March31st,"서방성필름코팅정","(주)한독","주황색의 달걀형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M259364]테네리글립틴브롬화수소산염수화물","분할불가","",20241007,2208100530
"분할주의",201501700,"테넬리아엠서방정20/1000밀리그램",2015March31st,"서방성필름코팅정","(주)한독","분홍색의 달걀형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M259364]테네리글립틴브롬화수소산염수화물","분할불가","",20241007,2208100530
"분할주의",201501809,"베아라제정(수출용)",2015April2nd,"장용성필름코팅정","한국코러스(주)","장방형의 장용피를 한 연녹색의 필름코팅정제",02330,"건위소화제","일반의약품","복합","[M040678]판크레아틴/[M051916]헤미셀룰라제/[M273864]우담즙 건조엑스/[M227778]디메티콘","분할불가","",20250327,2058140116
"분할주의",201501865,"하루디서방정0.2밀리그램(탐스로신염산염)",2015April7th,"서방성필름코팅정","위더스제약(주)","흰색의 원형 필름코팅정제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M241531]탐스로신염산염","분할불가","",20241029,1258522182
"분할주의",201501874,"오스카린정(칼리디노게나제)",2015April7th,"장용성필름코팅정","(주)오스코리아제약","주황색 원형의 장용성 필름코팅정제",02190,"기타의 순환계용약","전문의약품","단일","[M082140]칼리디노게나제","분할불가","",20201026,2248154571
"분할주의",201501973,"둘세틴캡슐30밀리그램(둘록세틴염산염)",2015April10th,"장용성캡슐제, 펠렛","(주)킵스바이오파마","흰색 내지 연한 갈색의 장용성 구형과립이 든 상부 청색, 하부 흰색의 경질캡슐제",01170,"정신신경용제","전문의약품","단일","[M259598]둘록세틴염산염장용과립","분할불가","",20220726,2098126571
"분할주의",201501974,"둘세틴캡슐60밀리그램(둘록세틴염산염)",2015April10th,"장용성캡슐제, 펠렛","(주)킵스바이오파마","흰색 내지 연한 갈색의 장용성 구형과립이 든 상부 청색, 하부 노란 연두색의 경질캡슐제",01170,"정신신경용제","전문의약품","단일","[M259598]둘록세틴염산염장용과립","분할불가","",20220726,2098126571
"분할주의",201502313,"두울세틴캡슐60밀리그램(둘록세틴염산염)",2015April16th,"장용성캡슐제, 펠렛","(주)마더스제약","흰색 내지 연한 갈색의 장용성 구형과립이 든 상부 청색, 하부 노란연두색의 경질캡슐제",01170,"정신신경용제","전문의약품","단일","[M259598]둘록세틴염산염장용과립","분할불가","",20200429,3128629302
"분할주의",201502314,"두울세틴캡슐30밀리그램(둘록세틴염산염)",2015April16th,"장용성캡슐제, 펠렛","(주)마더스제약","흰색 내지 연한 갈색의 장용성 구형과립이 든 상부 청색, 하부 흰색의 경질캡슐제",01170,"정신신경용제","전문의약품","단일","[M259598]둘록세틴염산염장용과립","분할불가","",20200429,3128629302
"분할주의",201502323,"비사큐정",2015April16th,"장용성필름코팅정","태극제약(주)","연두색의 원형 장용필름코팅정",02380,"하제, 완장제","일반의약품","복합","[M050687]비사코딜/[M081950]도큐세이트나트륨","분할불가","",20250421,1248134163
"분할주의",201502351,"트로셋서방정",2015April17th,"서방성필름코팅정","(주)서울제약","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,1338130405
"분할주의",201502352,"에이셋서방정",2015April17th,"서방성필름코팅정","한국휴텍스제약(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,1128122382
"분할주의",201502388,"씨트로신서방정0.2밀리그램(탐스로신염산염)",2015April21st,"서방성필름코팅정","에이치엘비제약(주)","연한 노란색의 반점이 있는 흰색의 원형 서방정제이다.",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M243979]탐스로신염산염","분할불가","",20241029,2088125623
"분할주의",201502449,"오메타졸캡슐(오메프라졸)",2015April27th,"경질캡슐제, 장용성과립제","익수제약(주)","미황색의 장용성 과립이 충전된 상부 적갈색, 하부 분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,1268104419
"분할주의",201502493,"판피록정20mg(판토프라졸나트륨세스키히드레이트)",2015April27th,"장용성필름코팅정","한국휴텍스제약(주)","황색의 장용성 제피를 한 타원형 정제",02320,"소화성궤양용제","전문의약품","단일","[M089465]판토프라졸나트륨세스키히드레이트","분할불가","",20241120,1128122382
"분할주의",201502631,"파라마셋이알서방정",2015April30th,"서방성필름코팅정","동아에스티(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,2048640122
"분할주의",201502641,"타라셋서방정",2015April30th,"서방성필름코팅정","동광제약(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,2018644250
"분할주의",201502710,"판터롤정40밀리그램(판토프라졸나트륨세스키히드레이트)",2015April30th,"장용성필름코팅정","(주)일화","황색의 장용성 제피를 한 타원형 정제",02320,"소화성궤양용제","전문의약품","단일","[M089465]판토프라졸나트륨세스키히드레이트","분할불가","",20230724,1328101004
"분할주의",201502718,"메트원서방정(메트포르민염산염)",2015April30th,"서방정","(주)팜젠사이언스","흰색의 장방형 정제",03960,"당뇨병용제","전문의약품","단일","[M223014]메트포르민염산염","분할불가","",20230721,1248136540
"분할주의",201502727,"녹사필장용정100밀리그램(포사코나졸(미분화))",2015May1st,"장용성필름코팅정","한국엠에스디(주)","한 면에 ‘100’이 새겨진 노랑색으로 코팅된 캡슐모양의 장용성 필름코팅정",06290,"기타의 화학요법제","전문의약품","단일","[M256381]포사코나졸(미분화)","분할불가","",20250624,1338124859
"분할주의",201502834,"칼리노겐정50단위(칼리디노게나제)",2015May12th,"장용성필름코팅정","(주)씨엠지제약","주황색의 원형 장용성 필름코팅정제",02190,"기타의 순환계용약","전문의약품","단일","[M082140]칼리디노게나제","분할불가","","",1348171976
"분할주의",201502866,"라벤티드정20mg(라베프라졸나트륨)",2015May12th,"장용성필름코팅정","조아제약(주)","연한 노란색의 원형 장용필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,6088124071
"분할주의",201502947,"다이나브서방정(메트포르민염산염)",2015May15th,"서방정","한국휴텍스제약(주)","흰색의 양면이 볼록한 장방형 서방정",03960,"당뇨병용제","전문의약품","단일","[M223014]메트포르민염산염","분할불가","",20230721,1128122382
"분할주의",201502948,"넥트라캡슐40mg(에스오메프라졸마그네슘이수화물)",2015May15th,"경질캡슐제, 장용성과립제","삼천당제약(주)","백색 또는 회색의 구형의 미세 과립이 들어있는 상하부초록색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1248104295
"분할주의",201502949,"넥트라캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May15th,"경질캡슐제, 장용성과립제","삼천당제약(주)","백색 또는 회색의 구형의 미세과립이 들어있는 상부청록색,하부미황색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1248104295
"분할주의",201502994,"비카린엠장용정",2015May19th,"장용성필름코팅정","(주)마더스제약","녹색의 원형 장용성 필름코팅정제",02380,"하제, 완장제","일반의약품","복합","[M081950]도큐세이트나트륨/[M081899]센나엽가루/[M050687]비사코딜","분할불가","","",3128629302
"분할주의",201503025,"오시움캡슐40mg(에스오메프라졸마그네슘이수화물)",2015May20th,"경질캡슐제, 장용성과립제","(주)오스코리아제약","백색 또는 회색의 구형의 미세 과립이 들어있는 상,하부초록색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,2248154571
"분할주의",201503026,"오시움캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May20th,"경질캡슐제, 장용성과립제","(주)오스코리아제약","백색 또는 회색의 구형의 미세과립이 들어있는 상부청록색, 하부미황색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,2248154571
"분할주의",201503027,"유스메졸캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May20th,"경질캡슐제, 장용성과립제","(주)유영제약","백색 또는 회색의 구형의 미세과립이 들어있는 상부청록색,하부미황색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,3018109728
"분할주의",201503029,"듀로센캡슐60밀리그램(둘록세틴염산염)",2015May20th,"장용성캡슐제, 펠렛","유니메드제약(주)","흰색 내지 연한 갈색의 장용성 구형 과립이 든 상부 보라색, 하부 노란연두색의 경질캡슐제",01170,"정신신경용제","전문의약품","단일","[M258601]둘록세틴염산염과립","분할불가","",20200527,3128109048
"분할주의",201503030,"넥시메졸캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May20th,"경질캡슐제, 장용성과립제","한국휴텍스제약(주)","백색 또는 회색의 구형의 미세과립이 들어있는 상부청록색,하부미황색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1128122382
"분할주의",201503032,"넥시메졸캡슐40mg(에스오메프라졸마그네슘이수화물)",2015May20th,"경질캡슐제, 장용성과립제","한국휴텍스제약(주)","백색 또는 회색의 구형의 미세 과립이 들어있는 상,하부초록색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1128122382
"분할주의",201503037,"에소놀캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","한국유나이티드제약(주)","연한 황백색 내지 밝은 회색의 구형 펠렛이 들어있는 상부 청록색, 하부 미황색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M283482]에스오메프라졸장용코팅펠렛22.85%","분할불가","",20240327,3078105244
"분할주의",201503038,"에소놀캡슐40mg(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","한국유나이티드제약(주)","연한 황백색 내지 밝은 회색의 구형 펠렛이 들어있는 상‧하부 초록색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M283482]에스오메프라졸장용코팅펠렛22.85%","분할불가","",20240327,3078105244
"분할주의",201503039,"에스오졸캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","(주)녹십자웰빙","백색 또는 회색의 구형의 미세과립이 들어있는 상부청록색,하부미황색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1358172584
"분할주의",201503040,"에스오졸캡슐40mg(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","(주)녹십자웰빙","백색 또는 회색의 구형의 미세 과립이 들어있는 상하부초록색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1358172584
"분할주의",201503041,"에소마크캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","동광제약(주)","백색 또는 회색의 과립이 들어있는 상부청록색,하부미황색의 경질 캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,2018644250
"분할주의",201503049,"에소멜캡슐40밀리그램(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","일성아이에스(주)","백색 또는 회색의 구형의 미세 과립이 들어있는 상하부 진분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20260304,1068100710
"분할주의",201503050,"에소멜캡슐20밀리그램(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","일성아이에스(주)","백색 또는 회색의 구형의 미세과립이 들어있는 상하부 연분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1068100710
"분할주의",201503051,"에소파졸캡슐40mg(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","(주)일화","백색 또는 회색의 구형의 미세 과립이 들어있는 상,하부초록색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1328101004
"분할주의",201503052,"에소마크캡슐40mg(에스오메프라졸마그네슘이수화물)",2015May21st,"경질캡슐제, 장용성과립제","동광제약(주)","백색 또는 회색의 구형의 미세 과립이 들어있는 상,하부초록색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,2018644250
"분할주의",201503482,"에소파졸캡슐20mg(에스오메프라졸마그네슘이수화물)",2015May29th,"경질캡슐제, 장용성과립제","(주)일화","백색 또는 회색의 구형의 미세과립이 들어있는 상부청록색,하부미황색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M262063]에스오메프라졸마그네슘과립","분할불가","",20240327,1328101004
"분할주의",201503484,"직듀오서방정10/1000밀리그램",2015May29th,"서방성필름코팅정","한국아스트라제네카(주)","노란색~진한 노란색의, 양면이 볼록한, 타원형의 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M258339]다파글리플로진프로판디올수화물","분할불가","",20260609,2148146701
"분할주의",201503635,"직듀오서방정10/500밀리그램",2015June8th,"서방성필름코팅정","한국아스트라제네카(주)","분홍색의, 양면이 볼록한, 장방형의 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M258339]다파글리플로진프로판디올수화물","분할불가","",20260609,2148146701
"분할주의",201503955,"타임에스서방정0.2밀리그램(탐스로신염산염)",2015June18th,"서방성필름코팅정","(주)서울제약","흰색의 원형 필름코팅정제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M241531]탐스로신염산염","분할불가","",20241029,1338130405
"분할주의",201504227,"아다핀오스모서방정30밀리그램(니페디핀)",2015June30th,"서방성필름코팅정","에리슨제약(주)","분홍색의 원형 필름코팅정",02170,"혈관확장제","전문의약품","단일","[M050164]니페디핀","분할불가","","",1248707538
"분할주의",201504259,"라피졸정10mg(라베프라졸나트륨)",2015June30th,"장용성필름코팅정","대한뉴팜(주)","담황색의 원형 장용 필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,2298110729
"분할주의",201504260,"라피졸정20mg(라베프라졸나트륨)",2015June30th,"장용성필름코팅정","대한뉴팜(주)","담황색의 원형 장용 필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,2298110729
"분할주의",201504896,"시타폴민엑스알서방정100/1000밀리그램",2015July16th,"서방성필름코팅정","(주)종근당","밝은 파란색의 양면이 볼록한 타원형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M251915]시타글립틴인산염수화물","분할불가","",20181112,3128560679
"분할주의",201504897,"시타폴민엑스알서방정50/1000밀리그램",2015July16th,"서방성필름코팅정","(주)종근당","밝은 녹색의 양면이 볼록한 타원형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M251915]시타글립틴인산염수화물","분할불가","",20181112,3128560679
"분할주의",201504978,"트라콤이알서방정(트라마돌염산염, 아세트아미노펜)",2015July21st,"서방성필름코팅정","이연제약(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,3018505394
"분할주의",201505030,"시타메트엑스알서방정100/1000밀리그램(시타글립틴, 메트포르민)",2015July23rd,"서방성필름코팅정","한미약품(주)","밝은 파란색의 양면이 볼록한 타원형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M251915]시타글립틴인산염수화물","분할불가","",20240115,1248700613
"분할주의",201505031,"시타메트엑스알서방정50/500밀리그램(시타글립틴, 메트포르민)",2015July23rd,"서방성필름코팅정","한미약품(주)","밝은 파란색의 양면이 볼록한 타원형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M251915]시타글립틴인산염수화물","분할불가","",20240115,1248700613
"분할주의",201505032,"시타메트엑스알서방정50/1000밀리그램(시타글립틴, 메트포르민)",2015July23rd,"서방성필름코팅정","한미약품(주)","녹색의 양면이 볼록한 타원형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M223014]메트포르민염산염/[M251915]시타글립틴인산염수화물","분할불가","",20240115,1248700613
"분할주의",201505074,"카리디노정50단위(칼리디노게나제)",2015July27th,"장용성필름코팅정","위더스제약(주)","흰색의 원형 장용성 필름코팅정",02190,"기타의 순환계용약","전문의약품","단일","[M082140]칼리디노게나제","분할불가","","",1258522182
"분할주의",201505133,"라베탑정10mg(라베프라졸나트륨)",2015July29th,"장용성필름코팅정","화일약품(주)","담황색의 원형 장용필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,1248127624
"분할주의",201505134,"라베탑정20mg(라베프라졸나트륨)",2015July29th,"장용성필름코팅정","화일약품(주)","담황색의 원형 장용필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,1248127624
"분할주의",201505137,"칼리돈정50단위(칼리디노게나제)",2015July29th,"장용성필름코팅정","(주)휴비스트제약","흰색의 원형 장용성 필름코팅정",02190,"기타의 순환계용약","전문의약품","단일","[M082140]칼리디노게나제","분할불가","",20250811,3188100991
"분할주의",201505164,"트라마셋서방정",2015July30th,"서방성필름코팅정","제이더블유신약(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,3128102332
"분할주의",201505489,"오메라핀캡슐(오메프라졸)",2015August10th,"경질캡슐제, 장용성과립제","에스피씨(주)","미황색의 장용성 과립이 충진된 상부 적갈색, 하부분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,1138137651
"분할주의",201505607,"듀로센캡슐30밀리그램(둘록세틴염산염)",2015August12th,"장용성캡슐제, 펠렛","유니메드제약(주)","흰색내지 연한갈색의 장용성 구형과립이 든 상부 보라색,하부 흰색의 경질캡슐제",01170,"정신신경용제","전문의약품","단일","[M258601]둘록세틴염산염과립","분할불가","",20200411,3128109048
"분할주의",201505901,"탐스론서방정0.2밀리그램(탐스로신염산염)",2015August24th,"서방성필름코팅정","(주)오스코리아제약","흰색의 원형 필름코팅정제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M241531]탐스로신염산염","분할불가","",20241029,2248154571
"분할주의",201505904,"페인리스세미서방정",2015August24th,"서방성필름코팅정","주식회사제뉴원사이언스","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,6218542600
"분할주의",201506175,"칼리드정50단위(칼리디노게나제)",2015August31st,"장용성필름코팅정","익수제약(주)","흰색의 원형 장용성 필름코팅정",02190,"기타의 순환계용약","전문의약품","단일","[M082140]칼리디노게나제","분할불가","",20250908,1268104419
"분할주의",201506355,"알푸케어서방정10밀리그램(알푸조신염산염)",2015September2nd,"서방성다층정","주식회사더유제약","이 약은 2개의 황색층 사이에 1개의 흰색층이 삽입되어 있는 총 3층으로 이루어진 양쪽이 볼록한 원형 필름코팅 정제이다.",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M222874]알푸조신염산염/[M222874]알푸조신염산염/[M222874]알푸조신염산염","분할불가","",20250414,1138669177
"분할주의",201506405,"탐실서방정0.2밀리그램(탐스로신염산염)",2015September7th,"서방성필름코팅정","(주)아이월드제약","흰색의 원형 필름코팅정제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M241531]탐스로신염산염","분할불가","",20241029,1318199577
"분할주의",201506478,"트로셋세미서방정",2015September9th,"서방성필름코팅정","(주)서울제약","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,1338130405
"분할주의",201506479,"타라셋세미서방정",2015September9th,"서방성필름코팅정","동광제약(주)","연한 황색의 원형 필름코팅서방정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M222893]트라마돌염산염/[M040353]아세트아미노펜","분할불가","",20260219,2018644250
"분할주의",201506480,"에이셋세미서방정",2015September9th,"서방성필름코팅정","한국휴텍스제약(주)","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,1128122382
"분할주의",201506481,"파라마셋이알세미서방정",2015September9th,"서방성필름코팅정","동아에스티(주)","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,2048640122
"분할주의",201506560,"실론탐서방정0.2밀리그램(탐스로신염산염)",2015September15th,"서방성필름코팅정","조아제약(주)","흰색의 원형 필름코팅정제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M241531]탐스로신염산염","분할불가","",20241029,6088124071
"분할주의",201506564,"타로신서방정0.2밀리그램(탐스로신염산염)",2015September15th,"서방성필름코팅정","대한뉴팜(주)","흰색의 원형 필름코팅정제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M243979]탐스로신염산염","분할불가","",20241029,2298110729
"분할주의",201506571,"라베민정10mg(라베프라졸나트륨)",2015September15th,"장용성필름코팅정","(주)넥스팜코리아","담황색의 원형 장용 필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,3018125427
"분할주의",201506597,"듀얼셋세미서방정",2015September17th,"서방성필름코팅정","(주)중헌제약","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,3178142585
"분할주의",201506598,"트라마셋세미서방정",2015September17th,"서방성필름코팅정","제이더블유신약(주)","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,3128102332
"분할주의",201506640,"라베민정20mg(라베프라졸나트륨)",2015September18th,"장용성필름코팅정","(주)넥스팜코리아","담황색의 원형 장용 필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,3018125427
"분할주의",201506781,"무파인서방정",2015September24th,"서방성필름코팅정","대한뉴팜(주)","연한 노란색의 장방형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,2298110729
"분할주의",201506782,"무파인세미서방정",2015September24th,"서방성필름코팅정","대한뉴팜(주)","연한 노란색의 원형 서방성 필름코팅정",01140,"해열.진통.소염제","전문의약품","복합","[M040353]아세트아미노펜/[M040353]아세트아미노펜/[M222893]트라마돌염산염","분할불가","",20260219,2298110729
"분할주의",201506832,"부소메졸정40mg(에스오메프라졸마그네슘삼수화물)",2015September30th,"장용성필름코팅정","부광약품(주)","분홍색의 원형 필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M092321]에스오메프라졸마그네슘삼수화물","분할불가","",20240327,1188100450
"분할주의",201506833,"부소메졸정20mg(에스오메프라졸마그네슘삼수화물)",2015September30th,"장용성필름코팅정","부광약품(주)","연분홍색의 원형 필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M092321]에스오메프라졸마그네슘삼수화물","분할불가","",20240327,1188100450
"분할주의",201506842,"라프리졸정10mg(라베프라졸나트륨)",2015September30th,"장용성필름코팅정","아이큐어(주)","담황색의 원형 장용필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,1148199306
"분할주의",201506843,"라프리졸정20mg(라베프라졸나트륨)",2015September30th,"장용성필름코팅정","아이큐어(주)","담황색의 원형 장용필름코팅정",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,1148199306
"분할주의",201507099,"제미메트서방정50/500밀리그램",2015October12th,"서방성필름코팅정","(주)엘지화학","주황색의 타원형 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M254878]제미글립틴타르타르산염1.5수화물/[M223014]메트포르민염산염","분할불가","",20220921,1078198139
"분할주의",201507195,"라베로즈정10밀리그램(라베프라졸나트륨)",2015October15th,"장용성필름코팅정","제이더블유신약(주)","연한 노란색의 원형 장용성 필름코팅정제",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,3128102332
"분할주의",201507196,"라베로즈정20밀리그램(라베프라졸나트륨)",2015October15th,"장용성필름코팅정","제이더블유신약(주)","연한 노란색의 원형 장용성 필름코팅정제",02320,"소화성궤양용제","전문의약품","단일","[M089852]라베프라졸나트륨","분할불가","",20230603,3128102332
