TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","구강붕해정",201310915,"아리파이큐오디정15밀리그램(아리피프라졸)(수출용)",20131227,"신풍제약(주)","노란색의 원형 구강붕해정제",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20190703
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","나정",201310937,"아리피코정10밀리그램(아리피프라졸)",20131230,"동화약품(주)","분홍색의 장방형 정제",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20191117
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","나정",201310992,"아리피코정15밀리그램(아리피프라졸)",20131231,"동화약품(주)","황색의 원형 정제",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20191117
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201401095,"나에겐연질캡슐(나프록센)",20140311,"(주)마더스제약","미황색의 투명한 유상 내용물이 든 주황색의 투명한 장방형 연질캡슐",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000422,Risperidone,"리스페리돈","[M086310]리스페리돈","필름코팅정",201402734,"리스펠돈정2mg(리스페리돈)",20140619,"영풍제약(주)","장방형의 연한 오렌지색 필름코팅정제",01170,"정신신경용제","전문의약품","[M086310]리스페리돈",20210715,"","","Risperidone(리스페리돈)",20231129
"노인주의","단일",D000983,Piroxicam,"피록시캄","[M071634]피록시캄","피부용겔제",201403117,"트라제트겔(피록시캄)",20140714,"아이큐어(주)","알콜냄새가 나는 황색투명한 겔제",02640,"진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄",20210715,"","","Piroxicam(피록시캄)",20150113
"노인주의","단일",D000982,Naproxen,"나프록센","[M070724]나프록센나트륨","필름코팅정",201403321,"일양나프록센나트륨정",20140723,"일양약품(주)","청색의 타원형 필름코팅정제",01140,"해열.진통.소염제","일반의약품","[M070724]나프록센나트륨",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201403389,"여우엔연질캡슐(나프록센)",20140725,"코오롱제약(주)","미황색 내지 연한 청록색의 투명한 내용물을 함유하는 청록색 투명의 타원형 연질캡슐제",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201403390,"한솔나프록센연질캡슐",20140725,"한솔신약(주)","무색의 투명한 액이 든 청록색의 투명한 타원형 연질캡슐",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201403391,"확펜연질캡슐(나프록센)",20140725,"(주)유한양행","무색 내지 연청록색의 투명한 내용물을 함유하는 연청록색 투명의 타원형 연질캡슐제",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
